,query_id,user_id,rank
6998,347,154-07-5093,3
6999,1409,154-07-5093,15
7000,1845,154-07-5093,20
7001,1835,154-07-5093,58
7002,1059,154-07-5093,18
7003,1572,154-07-5093,77
7004,582,154-07-5093,96
7005,304,154-07-5093,98
7006,499,154-07-5093,57
7007,1611,154-07-5093,24
7008,664,154-07-5093,18
7009,1990,154-07-5093,99
7010,7,154-07-5093,72
7011,1023,154-07-5093,60
7012,1293,154-07-5093,7
7013,1330,154-07-5093,57
7014,574,154-07-5093,81
7015,1966,154-07-5093,63
7016,1796,154-07-5093,22
7017,1275,154-07-5093,74
7018,1442,154-07-5093,36
7019,1570,154-07-5093,56
7020,209,154-07-5093,90
7021,1460,154-07-5093,41
7022,1098,154-07-5093,19
7023,840,154-07-5093,90
7024,557,154-07-5093,19
7025,1941,154-07-5093,68
7026,170,154-07-5093,4
7027,1356,154-07-5093,62
7028,1413,154-07-5093,65
7029,797,154-07-5093,27
7030,1885,154-07-5093,24
7031,1269,154-07-5093,15
7032,590,154-07-5093,98
7033,1155,154-07-5093,11
7034,722,154-07-5093,59
7035,1949,154-07-5093,20
7036,453,154-07-5093,44
7037,113,154-07-5093,8
7038,1200,154-07-5093,87
7039,605,154-07-5093,85
7040,581,154-07-5093,60
7041,1624,154-07-5093,2
7042,877,154-07-5093,33
7043,1469,154-07-5093,48
7044,865,154-07-5093,23
7045,890,154-07-5093,6
7046,1353,154-07-5093,98
7047,344,154-07-5093,98
7048,93,154-07-5093,76
7049,1992,154-07-5093,49
7050,692,154-07-5093,1
7051,734,154-07-5093,94
7052,478,154-07-5093,54
7053,69,154-07-5093,35
7054,1376,154-07-5093,68
7055,115,154-07-5093,36
7056,1315,154-07-5093,98
7057,159,154-07-5093,34
7058,813,154-07-5093,74
7059,778,154-07-5093,77
7060,1844,154-07-5093,48
7061,1617,154-07-5093,94
7062,44,154-07-5093,85
7063,1633,154-07-5093,28
7064,1642,154-07-5093,56
7065,740,154-07-5093,59
7066,516,154-07-5093,25
7067,209,154-07-5093,80
7068,1383,154-07-5093,69
7069,1823,154-07-5093,28
7070,1525,154-07-5093,40
7071,49,154-07-5093,33
7072,1732,154-07-5093,9
7073,1652,154-07-5093,2
7074,11,154-07-5093,22
7075,856,154-07-5093,55
7076,1583,154-07-5093,66
7077,1191,154-07-5093,57
7078,273,154-07-5093,51
7079,1557,154-07-5093,93
7080,1209,154-07-5093,46
7081,500,154-07-5093,17
7082,1478,154-07-5093,6
7083,1710,154-07-5093,56
7084,1388,154-07-5093,14
7085,1595,154-07-5093,53
7086,1345,154-07-5093,88
7087,792,154-07-5093,53
7088,1251,154-07-5093,49
7089,956,154-07-5093,0
7090,788,154-07-5093,7
7091,1229,154-07-5093,15
7092,925,154-07-5093,91
7093,713,154-07-5093,28
7094,807,154-07-5093,22
7095,1321,154-07-5093,28
7096,331,154-07-5093,1
7097,1413,154-07-5093,55
7098,1528,154-07-5093,12
7099,1700,154-07-5093,34
7100,1239,154-07-5093,7
7101,1618,154-07-5093,60
7102,1473,154-07-5093,64
7103,1688,154-07-5093,47
7104,1527,154-07-5093,51
7105,159,154-07-5093,82
7106,777,154-07-5093,92
7107,1546,154-07-5093,0
7108,1963,154-07-5093,34
7109,1784,154-07-5093,80
7110,1625,154-07-5093,10
7111,891,154-07-5093,10
7112,1604,154-07-5093,47
7113,828,154-07-5093,95
7114,1625,154-07-5093,40
7115,1167,154-07-5093,82
7116,1827,154-07-5093,10
7117,704,154-07-5093,25
7118,1054,154-07-5093,42
7119,203,154-07-5093,0
7120,436,154-07-5093,18
7121,707,154-07-5093,10
7122,277,154-07-5093,81
7123,1104,154-07-5093,0
7124,938,154-07-5093,24
7125,1218,154-07-5093,88
7126,1990,154-07-5093,87
7127,776,154-07-5093,29
7128,1191,154-07-5093,10
7129,1580,154-07-5093,76
7130,1954,154-07-5093,99
7131,1183,154-07-5093,61
7132,410,154-07-5093,46
7133,390,154-07-5093,77
7134,453,154-07-5093,78
7135,906,280-04-3696,98
7136,1117,280-04-3696,2
7137,1838,821-69-8435,98
7138,1281,821-69-8435,16
7139,208,821-69-8435,79
7140,35,821-69-8435,39
7141,1721,821-69-8435,50
7142,308,821-69-8435,12
7143,329,821-69-8435,51
7144,1554,821-69-8435,63
7145,406,821-69-8435,69
7146,366,821-69-8435,42
7147,1206,821-69-8435,77
7148,390,821-69-8435,54
7149,1772,821-69-8435,93
7150,1857,821-69-8435,75
7151,152,821-69-8435,26
7152,982,821-69-8435,11
7153,856,821-69-8435,82
7154,671,821-69-8435,13
7155,637,821-69-8435,67
7156,1392,821-69-8435,50
7157,724,821-69-8435,99
7158,815,821-69-8435,87
7159,502,821-69-8435,76
7160,1537,821-69-8435,36
7161,817,821-69-8435,9
7162,1771,821-69-8435,32
7163,502,821-69-8435,9
7164,1315,821-69-8435,72
7165,1543,821-69-8435,51
7166,1318,821-69-8435,16
7167,532,821-69-8435,47
7168,1095,821-69-8435,20
7169,935,821-69-8435,44
7170,1922,821-69-8435,40
7171,785,821-69-8435,88
7172,1910,821-69-8435,40
7173,1928,821-69-8435,66
7174,1559,821-69-8435,91
7175,969,821-69-8435,17
7176,918,821-69-8435,44
7177,1924,821-69-8435,29
7178,1294,821-69-8435,87
7179,867,821-69-8435,26
7180,1531,821-69-8435,48
7181,1888,821-69-8435,80
7182,1712,821-69-8435,32
7183,240,821-69-8435,32
7184,1079,821-69-8435,88
7185,913,821-69-8435,16
7186,893,821-69-8435,72
7187,1832,821-69-8435,51
7188,1669,821-69-8435,81
7189,1616,821-69-8435,55
7190,1791,821-69-8435,30
7191,1325,821-69-8435,18
7192,294,821-69-8435,88
7193,1172,821-69-8435,28
7194,1191,821-69-8435,67
7195,1697,821-69-8435,63
7196,272,821-69-8435,16
7197,505,821-69-8435,81
7198,1599,821-69-8435,61
7199,926,821-69-8435,71
7200,1762,821-69-8435,78
7201,948,821-69-8435,74
7202,670,821-69-8435,19
7203,1017,821-69-8435,51
7204,943,821-69-8435,19
7205,317,821-69-8435,59
7206,164,821-69-8435,59
7207,1615,821-69-8435,50
7208,856,821-69-8435,52
7209,1421,821-69-8435,34
7210,1230,821-69-8435,8
7211,117,821-69-8435,22
7212,1459,821-69-8435,50
7213,216,821-69-8435,54
7214,1196,821-69-8435,61
7215,1411,821-69-8435,59
7216,1514,821-69-8435,37
7217,204,821-69-8435,72
7218,781,821-69-8435,94
7219,1168,821-69-8435,64
7220,673,821-69-8435,95
7221,1057,821-69-8435,10
7222,1726,821-69-8435,88
7223,777,821-69-8435,44
7224,795,821-69-8435,52
7225,550,821-69-8435,34
7226,520,821-69-8435,24
7227,339,821-69-8435,40
7228,1726,821-69-8435,52
7229,749,821-69-8435,27
7230,1282,821-69-8435,14
7231,967,821-69-8435,46
7232,146,821-69-8435,1
7233,1935,821-69-8435,48
7234,1316,821-69-8435,30
7235,1208,821-69-8435,79
7236,991,821-69-8435,48
7237,102,821-69-8435,41
7238,130,821-69-8435,30
7239,1964,821-69-8435,76
7240,475,821-69-8435,23
7241,1298,821-69-8435,42
7242,263,821-69-8435,6
7243,992,821-69-8435,76
7244,79,821-69-8435,8
7245,1363,821-69-8435,34
7246,260,821-69-8435,92
7247,1289,091-83-7536,38
7248,810,091-83-7536,42
7249,856,091-83-7536,49
7250,1313,091-83-7536,7
7251,878,091-83-7536,54
7252,15,091-83-7536,71
7253,38,091-83-7536,20
7254,94,091-83-7536,14
7255,1051,091-83-7536,30
7256,984,091-83-7536,71
7257,995,091-83-7536,13
7258,287,091-83-7536,83
7259,1575,091-83-7536,65
7260,821,091-83-7536,3
7261,1992,091-83-7536,8
7262,457,091-83-7536,73
7263,1112,091-83-7536,37
7264,1464,091-83-7536,26
7265,1865,091-83-7536,91
7266,1605,091-83-7536,13
7267,30,091-83-7536,26
7268,1805,091-83-7536,96
7269,563,091-83-7536,4
7270,990,091-83-7536,13
7271,187,091-83-7536,9
7272,629,091-83-7536,44
7273,1850,091-83-7536,67
7274,1132,091-83-7536,48
7275,1778,091-83-7536,9
7276,864,091-83-7536,3
7277,1555,091-83-7536,15
7278,1473,091-83-7536,14
7279,956,091-83-7536,58
7280,575,091-83-7536,59
7281,518,091-83-7536,85
7282,1745,091-83-7536,46
7283,118,091-83-7536,15
7284,525,091-83-7536,94
7285,1848,091-83-7536,30
7286,721,091-83-7536,2
7287,70,091-83-7536,94
7288,1989,091-83-7536,93
7289,1505,091-83-7536,42
7290,1658,091-83-7536,27
7291,1168,091-83-7536,2
7292,936,091-83-7536,33
7293,1689,091-83-7536,30
7294,690,091-83-7536,12
7295,1204,091-83-7536,31
7296,140,091-83-7536,1
7297,1811,091-83-7536,9
7298,634,091-83-7536,30
7299,1582,091-83-7536,94
7300,553,091-83-7536,2
7301,1837,091-83-7536,16
7302,808,091-83-7536,45
7303,247,091-83-7536,89
7304,1865,091-83-7536,92
7305,333,091-83-7536,39
7306,1174,091-83-7536,48
7307,1871,091-83-7536,76
7308,1069,091-83-7536,32
7309,1400,091-83-7536,5
7310,819,091-83-7536,93
7311,1774,091-83-7536,13
7312,1202,091-83-7536,59
7313,1437,091-83-7536,97
7314,448,091-83-7536,96
7315,168,091-83-7536,49
7316,292,091-83-7536,59
7317,1336,091-83-7536,20
7318,1765,091-83-7536,97
7319,564,091-83-7536,52
7320,506,091-83-7536,71
7321,1369,091-83-7536,52
7322,1070,091-83-7536,20
7323,1703,091-83-7536,4
7324,863,091-83-7536,51
7325,1082,091-83-7536,65
7326,1859,091-83-7536,74
7327,1926,091-83-7536,40
7328,134,091-83-7536,75
7329,1654,091-83-7536,60
7330,24,091-83-7536,92
7331,234,091-83-7536,22
7332,1846,091-83-7536,53
7333,194,091-83-7536,97
7334,307,091-83-7536,31
7335,803,091-83-7536,33
7336,243,091-83-7536,80
7337,1725,091-83-7536,12
7338,334,091-83-7536,93
7339,1378,091-83-7536,97
7340,193,091-83-7536,55
7341,1992,091-83-7536,66
7342,1982,091-83-7536,13
7343,28,091-83-7536,48
7344,377,091-83-7536,73
7345,819,091-83-7536,23
7346,30,091-83-7536,16
7347,958,091-83-7536,31
7348,1266,091-83-7536,46
7349,869,091-83-7536,76
7350,970,091-83-7536,87
7351,1571,091-83-7536,78
7352,13,091-83-7536,34
7353,1550,091-83-7536,20
7354,1854,091-83-7536,59
7355,1277,091-83-7536,59
7356,866,091-83-7536,51
7357,84,091-83-7536,37
7358,1945,242-67-6131,49
7359,793,242-67-6131,66
7360,895,242-67-6131,64
7361,1480,242-67-6131,17
7362,281,242-67-6131,3
7363,134,242-67-6131,77
7364,294,752-54-9301,31
7365,1410,752-54-9301,72
7366,134,752-54-9301,13
7367,288,752-54-9301,52
7368,1814,752-54-9301,66
7369,325,752-54-9301,56
7370,46,752-54-9301,62
7371,1495,752-54-9301,12
7372,1123,752-54-9301,48
7373,1781,752-54-9301,78
7374,1696,752-54-9301,53
7375,632,752-54-9301,33
7376,511,752-54-9301,27
7377,348,752-54-9301,22
7378,513,752-54-9301,81
7379,1500,752-54-9301,15
7380,918,752-54-9301,35
7381,1141,752-54-9301,91
7382,951,752-54-9301,22
7383,1771,752-54-9301,75
7384,1051,752-54-9301,26
7385,1401,752-54-9301,66
7386,512,752-54-9301,7
7387,1184,752-54-9301,78
7388,1016,752-54-9301,14
7389,460,752-54-9301,63
7390,1282,752-54-9301,73
7391,136,752-54-9301,51
7392,1489,752-54-9301,89
7393,1991,752-54-9301,76
7394,636,752-54-9301,48
7395,963,752-54-9301,92
7396,1520,752-54-9301,9
7397,1532,752-54-9301,19
7398,181,752-54-9301,32
7399,724,752-54-9301,22
7400,372,752-54-9301,78
7401,1474,752-54-9301,72
7402,757,752-54-9301,57
7403,480,752-54-9301,34
7404,438,752-54-9301,0
7405,1139,752-54-9301,49
7406,78,752-54-9301,92
7407,530,752-54-9301,87
7408,7,752-54-9301,6
7409,806,752-54-9301,0
7410,810,752-54-9301,36
7411,1946,752-54-9301,94
7412,1945,752-54-9301,78
7413,494,752-54-9301,24
7414,925,752-54-9301,90
7415,212,752-54-9301,95
7416,344,752-54-9301,90
7417,1791,752-54-9301,74
7418,831,752-54-9301,21
7419,1045,752-54-9301,52
7420,810,752-54-9301,44
7421,252,752-54-9301,3
7422,1834,752-54-9301,6
7423,974,752-54-9301,23
7424,1120,752-54-9301,62
7425,510,752-54-9301,52
7426,1010,752-54-9301,15
7427,1650,752-54-9301,55
7428,1189,752-54-9301,98
7429,1048,752-54-9301,8
7430,1294,752-54-9301,45
7431,1828,752-54-9301,9
7432,1400,752-54-9301,28
7433,588,752-54-9301,72
7434,408,752-54-9301,24
7435,420,752-54-9301,98
7436,870,752-54-9301,2
7437,806,752-54-9301,75
7438,1664,752-54-9301,75
7439,693,752-54-9301,83
7440,1833,752-54-9301,36
7441,143,752-54-9301,62
7442,358,752-54-9301,26
7443,1114,752-54-9301,1
7444,1294,752-54-9301,76
7445,1663,752-54-9301,49
7446,434,752-54-9301,63
7447,612,752-54-9301,84
7448,549,752-54-9301,50
7449,737,752-54-9301,70
7450,1461,752-54-9301,73
7451,253,752-54-9301,48
7452,1422,752-54-9301,92
7453,939,752-54-9301,73
7454,1593,752-54-9301,2
7455,732,752-54-9301,70
7456,1370,484-47-5217,57
7457,1306,484-47-5217,5
7458,1733,484-47-5217,39
7459,1645,484-47-5217,8
7460,832,484-47-5217,7
7461,1141,484-47-5217,9
7462,1252,484-47-5217,55
7463,220,484-47-5217,56
7464,95,484-47-5217,92
7465,1363,484-47-5217,98
7466,1973,484-47-5217,87
7467,337,484-47-5217,48
7468,1761,484-47-5217,22
7469,1395,484-47-5217,4
7470,455,484-47-5217,16
7471,1281,484-47-5217,64
7472,1114,484-47-5217,24
7473,1824,484-47-5217,65
7474,479,484-47-5217,9
7475,1731,484-47-5217,2
7476,733,484-47-5217,12
7477,500,484-47-5217,30
7478,1322,484-47-5217,87
7479,1781,484-47-5217,24
7480,568,484-47-5217,85
7481,1124,484-47-5217,17
7482,1329,484-47-5217,52
7483,791,484-47-5217,43
7484,567,484-47-5217,6
7485,1652,484-47-5217,60
7486,1534,484-47-5217,69
7487,1088,484-47-5217,7
7488,414,484-47-5217,70
7489,488,484-47-5217,80
7490,78,484-47-5217,17
7491,643,484-47-5217,32
7492,60,484-47-5217,22
7493,1359,484-47-5217,43
7494,1152,484-47-5217,31
7495,1617,484-47-5217,83
7496,620,484-47-5217,44
7497,1855,484-47-5217,98
7498,1366,484-47-5217,7
7499,895,484-47-5217,84
7500,787,484-47-5217,16
7501,64,484-47-5217,67
7502,1542,484-47-5217,76
7503,34,484-47-5217,58
7504,1377,484-47-5217,45
7505,814,484-47-5217,29
7506,999,484-47-5217,73
7507,1345,484-47-5217,56
7508,1657,484-47-5217,55
7509,618,484-47-5217,8
7510,1227,484-47-5217,67
7511,1021,484-47-5217,63
7512,444,484-47-5217,71
7513,1178,484-47-5217,69
7514,156,484-47-5217,86
7515,1103,484-47-5217,53
7516,1630,888-58-1098,46
7517,438,888-58-1098,38
7518,413,888-58-1098,51
7519,413,888-58-1098,61
7520,1290,888-58-1098,44
7521,377,888-58-1098,67
7522,1365,888-58-1098,92
7523,220,888-58-1098,77
7524,70,888-58-1098,18
7525,1923,888-58-1098,4
7526,1452,888-58-1098,23
7527,1332,888-58-1098,65
7528,675,888-58-1098,98
7529,569,888-58-1098,56
7530,419,888-58-1098,34
7531,9,888-58-1098,69
7532,3,888-58-1098,59
7533,663,888-58-1098,12
7534,1764,888-58-1098,23
7535,923,888-58-1098,13
7536,1002,888-58-1098,9
7537,333,888-58-1098,52
7538,1706,888-58-1098,25
7539,200,888-58-1098,50
7540,1188,888-58-1098,50
7541,713,888-58-1098,93
7542,681,888-58-1098,62
7543,1990,540-94-5803,89
7544,1180,540-94-5803,54
7545,1594,540-94-5803,73
7546,688,540-94-5803,72
7547,1206,540-94-5803,58
7548,1745,540-94-5803,1
7549,1111,540-94-5803,44
7550,823,540-94-5803,56
7551,229,540-94-5803,19
7552,1437,540-94-5803,96
7553,948,540-94-5803,96
7554,1421,540-94-5803,41
7555,1535,540-94-5803,3
7556,1052,540-94-5803,37
7557,576,540-94-5803,14
7558,1408,540-94-5803,83
7559,1325,540-94-5803,66
7560,1124,540-94-5803,33
7561,1435,540-94-5803,18
7562,1668,540-94-5803,84
7563,354,540-94-5803,77
7564,311,540-94-5803,44
7565,648,540-94-5803,82
7566,382,540-94-5803,65
7567,1376,540-94-5803,89
7568,162,540-94-5803,45
7569,708,540-94-5803,59
7570,1496,540-94-5803,17
7571,903,540-94-5803,78
7572,1806,540-94-5803,7
7573,185,540-94-5803,77
7574,1614,540-94-5803,7
7575,1742,540-94-5803,39
7576,465,540-94-5803,27
7577,217,540-94-5803,29
7578,1876,540-94-5803,18
7579,847,540-94-5803,67
7580,398,540-94-5803,74
7581,745,540-94-5803,23
7582,1590,540-94-5803,79
7583,1295,540-94-5803,3
7584,1457,540-94-5803,61
7585,131,540-94-5803,65
7586,1383,540-94-5803,83
7587,200,540-94-5803,45
7588,470,540-94-5803,10
7589,456,540-94-5803,13
7590,647,540-94-5803,75
7591,1386,540-94-5803,49
7592,936,540-94-5803,10
7593,1420,540-94-5803,60
7594,438,540-94-5803,59
7595,330,540-94-5803,19
7596,435,540-94-5803,55
7597,1589,540-94-5803,74
7598,1579,540-94-5803,13
7599,1551,540-94-5803,19
7600,469,540-94-5803,97
7601,486,540-94-5803,46
7602,1025,540-94-5803,28
7603,1218,540-94-5803,48
7604,995,540-94-5803,84
7605,851,540-94-5803,95
7606,1582,540-94-5803,71
7607,148,540-94-5803,46
7608,1890,540-94-5803,64
7609,1110,540-94-5803,9
7610,348,540-94-5803,31
7611,193,540-94-5803,23
7612,1997,540-94-5803,34
7613,837,540-94-5803,35
7614,1,540-94-5803,4
7615,649,540-94-5803,75
7616,362,540-94-5803,88
7617,1899,540-94-5803,16
7618,136,540-94-5803,41
7619,314,540-94-5803,57
7620,518,540-94-5803,81
7621,730,540-94-5803,33
7622,933,540-94-5803,34
7623,125,540-94-5803,82
7624,249,540-94-5803,61
7625,686,540-94-5803,15
7626,126,540-94-5803,66
7627,623,540-94-5803,34
7628,1582,540-94-5803,8
7629,173,540-94-5803,44
7630,1118,540-94-5803,57
7631,1610,540-94-5803,6
7632,186,540-94-5803,60
7633,109,540-94-5803,26
7634,1337,540-94-5803,40
7635,1516,540-94-5803,42
7636,1810,540-94-5803,97
7637,1606,540-94-5803,26
7638,544,540-94-5803,15
7639,1244,540-94-5803,33
7640,635,540-94-5803,92
7641,1004,540-94-5803,4
7642,68,540-94-5803,82
7643,764,540-94-5803,63
7644,1474,540-94-5803,63
7645,1604,540-94-5803,71
7646,1816,540-94-5803,92
7647,562,540-94-5803,98
7648,1210,540-94-5803,17
7649,719,540-94-5803,22
7650,1242,540-94-5803,54
7651,205,540-94-5803,30
7652,1296,540-94-5803,9
7653,1140,540-94-5803,88
7654,1354,540-94-5803,26
7655,1027,540-94-5803,63
7656,1515,540-94-5803,0
7657,49,540-94-5803,59
7658,1420,540-94-5803,9
7659,1444,540-94-5803,33
7660,1099,540-94-5803,56
7661,1305,540-94-5803,73
7662,1804,540-94-5803,90
7663,849,540-94-5803,46
7664,218,540-94-5803,52
7665,1697,540-94-5803,75
7666,1360,540-94-5803,56
7667,1406,540-94-5803,34
7668,1152,540-94-5803,79
7669,965,540-94-5803,79
7670,727,540-94-5803,36
7671,887,540-94-5803,7
7672,867,540-94-5803,13
7673,1494,540-94-5803,73
7674,259,540-94-5803,34
7675,763,540-94-5803,41
7676,84,540-94-5803,72
7677,1986,540-94-5803,12
7678,1824,540-94-5803,91
7679,1932,540-94-5803,76
7680,1588,540-94-5803,3
7681,195,540-94-5803,42
7682,1685,540-94-5803,53
7683,1900,540-94-5803,3
7684,790,540-94-5803,93
7685,482,540-94-5803,14
7686,21,540-94-5803,33
7687,545,540-94-5803,42
7688,336,540-94-5803,69
7689,124,540-94-5803,51
7690,1167,540-94-5803,66
7691,1358,540-94-5803,25
7692,717,540-94-5803,83
7693,325,540-94-5803,48
7694,606,540-94-5803,86
7695,138,540-94-5803,30
7696,1403,540-94-5803,22
7697,78,540-94-5803,85
7698,0,540-94-5803,25
7699,1068,540-94-5803,65
7700,938,540-94-5803,47
7701,1491,540-94-5803,29
7702,1249,540-94-5803,54
7703,680,540-94-5803,77
7704,1440,540-94-5803,50
7705,35,540-94-5803,36
7706,1717,540-94-5803,79
7707,1185,540-94-5803,11
7708,65,540-94-5803,16
7709,1071,540-94-5803,20
7710,302,540-94-5803,21
7711,19,540-94-5803,91
7712,1879,540-94-5803,16
7713,466,540-94-5803,52
7714,1151,540-94-5803,94
7715,988,540-94-5803,68
7716,218,540-94-5803,82
7717,1304,540-94-5803,53
7718,1654,540-94-5803,84
7719,1206,540-94-5803,83
7720,1030,540-94-5803,78
7721,486,540-94-5803,81
7722,172,540-94-5803,68
7723,1430,540-94-5803,89
7724,45,540-94-5803,33
7725,1303,540-94-5803,30
7726,208,540-94-5803,64
7727,877,540-94-5803,17
7728,776,540-94-5803,13
7729,679,540-94-5803,44
7730,871,540-94-5803,73
7731,748,540-94-5803,54
7732,140,540-94-5803,51
7733,984,540-94-5803,42
7734,625,540-94-5803,18
7735,1621,540-94-5803,94
7736,947,540-94-5803,1
7737,774,540-94-5803,74
7738,790,540-94-5803,75
7739,1361,540-94-5803,66
7740,1054,540-94-5803,25
7741,427,540-94-5803,58
7742,255,540-94-5803,24
7743,236,215-52-2778,43
7744,132,215-52-2778,11
7745,1453,215-52-2778,75
7746,950,215-52-2778,45
7747,1880,215-52-2778,8
7748,1368,215-52-2778,28
7749,1798,215-52-2778,18
7750,1894,215-52-2778,17
7751,1133,215-52-2778,34
7752,876,215-52-2778,65
7753,872,215-52-2778,98
7754,1598,215-52-2778,50
7755,1019,215-52-2778,89
7756,1997,215-52-2778,41
7757,1450,215-52-2778,39
7758,577,215-52-2778,78
7759,1329,215-52-2778,63
7760,1623,215-52-2778,88
7761,1244,215-52-2778,2
7762,1296,215-52-2778,26
7763,1682,215-52-2778,67
7764,842,215-52-2778,94
7765,1598,215-52-2778,43
7766,1797,215-52-2778,91
7767,1404,215-52-2778,9
7768,1554,215-52-2778,81
7769,1610,215-52-2778,73
7770,1572,215-52-2778,42
7771,1731,215-52-2778,33
7772,763,215-52-2778,87
7773,114,215-52-2778,68
7774,1670,380-56-7458,0
7775,1552,380-56-7458,19
7776,89,380-56-7458,44
7777,810,380-56-7458,80
7778,612,380-56-7458,99
7779,1444,380-56-7458,81
7780,142,380-56-7458,33
7781,1756,380-56-7458,28
7782,1568,380-56-7458,85
7783,235,380-56-7458,77
7784,1778,380-56-7458,45
7785,182,380-56-7458,73
7786,1741,380-56-7458,82
7787,267,380-56-7458,51
7788,1849,380-56-7458,90
7789,1191,380-56-7458,9
7790,905,380-56-7458,50
7791,504,380-56-7458,17
7792,1871,380-56-7458,86
7793,896,380-56-7458,77
7794,1289,380-56-7458,77
7795,793,565-38-0867,75
7796,563,565-38-0867,26
7797,1617,565-38-0867,51
7798,1229,565-38-0867,22
7799,268,565-38-0867,64
7800,1400,565-38-0867,7
7801,1883,565-38-0867,63
7802,1125,565-38-0867,71
7803,1353,565-38-0867,66
7804,536,565-38-0867,42
7805,653,565-38-0867,32
7806,1866,565-38-0867,72
7807,1951,565-38-0867,40
7808,1011,565-38-0867,87
7809,316,565-38-0867,72
7810,288,565-38-0867,69
7811,1557,565-38-0867,81
7812,1688,565-38-0867,56
7813,1225,565-38-0867,33
7814,733,565-38-0867,35
7815,430,565-38-0867,92
7816,1359,565-38-0867,94
7817,1380,565-38-0867,77
7818,1929,565-38-0867,31
7819,671,565-38-0867,90
7820,1333,565-38-0867,30
7821,619,565-38-0867,4
7822,1197,565-38-0867,78
7823,1015,565-38-0867,48
7824,709,565-38-0867,22
7825,1388,565-38-0867,48
7826,564,565-38-0867,95
7827,605,565-38-0867,17
7828,417,565-38-0867,49
7829,801,565-38-0867,66
7830,1656,565-38-0867,4
7831,1656,565-38-0867,96
7832,1821,565-38-0867,4
7833,1116,565-38-0867,75
7834,850,565-38-0867,9
7835,360,565-38-0867,9
7836,1327,565-38-0867,45
7837,1512,565-38-0867,88
7838,66,565-38-0867,69
7839,934,565-38-0867,49
7840,697,565-38-0867,43
7841,413,565-38-0867,21
7842,60,565-38-0867,57
7843,524,565-38-0867,98
7844,970,565-38-0867,4
7845,554,565-38-0867,61
7846,1903,565-38-0867,93
7847,1303,565-38-0867,60
7848,528,565-38-0867,69
7849,272,565-38-0867,46
7850,1604,565-38-0867,98
7851,52,565-38-0867,89
7852,694,565-38-0867,80
7853,1203,565-38-0867,5
7854,128,565-38-0867,43
7855,1413,565-38-0867,93
7856,1698,565-38-0867,42
7857,1271,565-38-0867,98
7858,1212,565-38-0867,54
7859,827,565-38-0867,52
7860,1624,565-38-0867,43
7861,507,565-38-0867,92
7862,407,565-38-0867,90
7863,570,565-38-0867,89
7864,641,565-38-0867,92
7865,1807,565-38-0867,29
7866,1847,565-38-0867,56
7867,531,565-38-0867,76
7868,1410,565-38-0867,18
7869,1138,565-38-0867,98
7870,910,565-38-0867,65
7871,1584,565-38-0867,7
7872,1372,565-38-0867,45
7873,516,565-38-0867,17
7874,63,565-38-0867,97
7875,391,565-38-0867,49
7876,1619,565-38-0867,37
7877,424,565-38-0867,7
7878,1003,565-38-0867,27
7879,742,565-38-0867,20
7880,1741,565-38-0867,20
7881,252,565-38-0867,78
7882,768,565-38-0867,43
7883,849,565-38-0867,63
7884,1911,565-38-0867,32
7885,1975,565-38-0867,16
7886,424,565-38-0867,71
7887,1751,565-38-0867,66
7888,1036,565-38-0867,0
7889,1287,565-38-0867,15
7890,787,565-38-0867,44
7891,1180,565-38-0867,19
7892,1434,565-38-0867,30
7893,462,565-38-0867,31
7894,580,565-38-0867,0
7895,644,565-38-0867,87
7896,774,565-38-0867,48
7897,989,565-38-0867,99
7898,1604,565-38-0867,97
7899,1168,565-38-0867,94
7900,19,565-38-0867,42
7901,1014,565-38-0867,73
7902,723,565-38-0867,30
7903,910,565-38-0867,22
7904,1416,565-38-0867,40
7905,133,565-38-0867,64
7906,805,565-38-0867,9
7907,964,702-20-2135,36
7908,1405,702-20-2135,81
7909,977,702-20-2135,44
7910,135,702-20-2135,85
7911,44,702-20-2135,45
7912,129,702-20-2135,0
7913,66,702-20-2135,1
7914,1823,702-20-2135,81
7915,432,702-20-2135,13
7916,1155,702-20-2135,36
7917,786,702-20-2135,20
7918,312,702-20-2135,4
7919,1840,702-20-2135,59
7920,1175,702-20-2135,85
7921,914,702-20-2135,70
7922,1885,702-20-2135,10
7923,846,702-20-2135,25
7924,41,702-20-2135,26
7925,523,702-20-2135,74
7926,1036,702-20-2135,28
7927,866,702-20-2135,10
7928,783,702-20-2135,97
7929,381,702-20-2135,63
7930,1423,702-20-2135,10
7931,159,702-20-2135,35
7932,934,702-20-2135,80
7933,551,702-20-2135,69
7934,1115,702-20-2135,64
7935,34,702-20-2135,10
7936,401,702-20-2135,67
7937,1122,702-20-2135,12
7938,1100,702-20-2135,44
7939,1566,702-20-2135,93
7940,1849,702-20-2135,52
7941,1174,702-20-2135,99
7942,397,702-20-2135,15
7943,26,702-20-2135,99
7944,1026,702-20-2135,93
7945,676,702-20-2135,65
7946,1160,702-20-2135,69
7947,1517,702-20-2135,45
7948,917,702-20-2135,16
7949,1839,702-20-2135,17
7950,487,702-20-2135,24
7951,995,702-20-2135,18
7952,138,702-20-2135,36
7953,1817,702-20-2135,93
7954,266,702-20-2135,18
7955,695,702-20-2135,39
7956,1884,702-20-2135,45
7957,1934,702-20-2135,33
7958,1074,702-20-2135,53
7959,961,702-20-2135,1
7960,1116,702-20-2135,39
7961,1280,702-20-2135,17
7962,1601,702-20-2135,4
